EngagementID,UserID,ActionType,ActionDate,DeviceType,Duration
12353,3245,Added a transaction,2024-07-31,Web,1470
12354,2237,Created a group,2024-07-08,Web,2979
12355,4914,Created a group,2024-02-15,Web,2720
12356,980,Added a transaction,2024-07-20,Web,2439
12357,984,Created a group,2024-07-31,Web,2873
12358,3107,Created a group,2024-11-20,Web,8289
12359,1242,Added a transaction,2024-01-10,Web,294
12360,2699,Created a group,2024-07-23,Web,2133
12361,3991,Created a group,2024-02-13,Web,6608
12362,4005,Added a transaction,2024-07-19,Web,5353
12363,1144,Created a group,2024-12-25,Web,3426
12364,2852,Joined a group,2024-04-18,Web,409
12365,151,Joined a group,2024-04-10,Web,6404
12366,2803,Added a transaction,2024-02-08,Web,5280
12367,3149,Added a transaction,2024-03-17,Web,335
12368,2111,Created a group,2024-07-18,Web,1009
12369,3660,Created a group,2024-02-22,Web,2542
12370,909,Created a group,2024-03-17,Web,7079
12371,1250,Added a transaction,2024-12-16,Web,4111
12372,3314,Added a transaction,2024-03-10,Web,3061
12373,3886,Joined a group,2024-07-21,Web,8408
12374,4477,Created a group,2024-06-15,Web,4828
12375,813,Created a group,2024-02-16,Web,1387
12376,587,Added a transaction,2024-08-27,Web,397
12377,1922,Joined a group,2024-02-29,Web,6623
12378,1674,Joined a group,2024-01-04,Web,1283
12379,4279,Added a transaction,2024-08-25,Web,5323
12380,4880,Added a transaction,2024-10-21,Web,1638
12381,4836,Created a group,2024-02-22,Web,4632
12382,743,Joined a group,2024-05-18,Web,4085
12383,2945,Created a group,2024-04-10,Web,4197
12384,3048,Created a group,2024-08-27,Web,7325
12385,1152,Created a group,2024-05-14,Web,3547
12386,1033,Created a group,2024-07-14,Web,1008
12387,733,Added a transaction,2024-01-08,Web,3623
12388,529,Added a transaction,2024-03-15,Web,956
12389,2765,Joined a group,2024-07-27,Web,5722
12390,2837,Joined a group,2024-04-03,Web,5400
12391,192,Joined a group,2024-07-17,Web,2755
12392,2221,Joined a group,2024-02-24,Web,2972
12393,1297,Added a transaction,2024-04-10,Web,5616
12394,2835,Added a transaction,2024-03-12,Web,3943
12395,2336,Created a group,2024-11-08,Web,1372
12396,4446,Added a transaction,2024-05-10,Web,4013
12397,189,Joined a group,2024-09-11,Web,6461
12398,4180,Added a transaction,2024-05-27,Web,1804
12399,4297,Added a transaction,2024-02-27,Web,1974
12400,2637,Added a transaction,2024-03-12,Web,2815
12401,789,Created a group,2024-03-09,Web,203
12402,3977,Added a transaction,2024-01-19,Web,3157
12403,100,Added a transaction,2024-04-25,Web,7326
12404,2333,Added a transaction,2024-09-08,Web,4269
12405,3390,Added a transaction,2024-06-14,Web,1770
12406,4786,Created a group,2024-03-10,Web,2339
12407,4228,Joined a group,2024-04-24,Web,7835
12408,4990,Created a group,2024-01-04,Web,1227
12409,266,Created a group,2024-08-26,Web,1907
12410,268,Added a transaction,2024-02-07,Web,530
12411,3722,Created a group,2024-09-18,Web,1336
12412,3239,Joined a group,2024-08-05,Web,886
12413,2487,Joined a group,2024-03-19,Web,5438
12414,2451,Created a group,2024-07-13,Web,4704
12415,755,Added a transaction,2024-06-03,Web,4234
12416,2327,Joined a group,2024-03-15,Web,5962
12417,3797,Added a transaction,2024-12-11,Web,6048
12418,4998,Created a group,2024-12-04,Web,3356
12419,3099,Joined a group,2024-11-13,Web,3270
12420,184,Created a group,2024-09-11,Web,732
12421,4496,Created a group,2024-07-05,Web,2732
12422,1199,Joined a group,2024-02-06,Web,189
12423,519,Added a transaction,2024-05-02,Web,5087
12424,748,Joined a group,2024-07-05,Web,534
12425,930,Joined a group,2024-03-11,Web,5417
12426,4699,Joined a group,2024-04-14,Web,4451
12427,3139,Added a transaction,2024-08-14,Web,4285
12428,4230,Added a transaction,2024-05-11,Web,3928
12429,88,Added a transaction,2024-07-11,Web,4355
12430,1001,Joined a group,2024-04-24,Web,5520
12431,3665,Joined a group,2024-09-21,Web,4006
12432,3555,Joined a group,2024-10-22,Web,2843
12433,4082,Added a transaction,2024-09-23,Web,2722
12434,986,Added a transaction,2024-10-27,Web,1929
12435,4446,Added a transaction,2024-12-10,Web,3169
12436,305,Joined a group,2024-01-18,Web,5106
12437,3352,Created a group,2024-05-24,Web,1312
12438,4947,Added a transaction,2024-02-22,Web,6235
12439,131,Added a transaction,2024-08-17,Web,4339
12440,1127,Created a group,2024-05-11,Web,6555
12441,490,Joined a group,2024-05-03,Web,6911
12442,839,Added a transaction,2024-10-05,Web,6956
12443,4474,Added a transaction,2024-05-24,Web,4750
12444,4311,Joined a group,2024-01-05,Web,3184
12445,1904,Added a transaction,2024-01-18,Web,5569
12446,3462,Added a transaction,2024-10-15,Web,2096
12447,28,Created a group,2024-12-26,Web,6832
12448,3792,Added a transaction,2024-04-14,Web,884
12449,1229,Added a transaction,2024-07-24,Web,8612
12450,331,Added a transaction,2024-01-11,Web,1344
12451,2847,Created a group,2024-05-09,Web,2984
12452,3070,Added a transaction,2024-04-21,Web,4335
12453,3891,Created a group,2024-04-21,Web,5853
12454,2424,Joined a group,2024-08-20,Web,1329
12455,3194,Created a group,2024-02-25,Web,1270
12456,2447,Added a transaction,2024-04-20,Web,581
12457,3744,Created a group,2024-08-29,Web,4473
12458,3609,Added a transaction,2024-03-24,Web,2129
12459,2417,Created a group,2024-04-17,Web,3613
12460,3575,Joined a group,2024-02-12,Web,2988
12461,2052,Added a transaction,2024-03-19,Web,5231
12462,1619,Joined a group,2024-08-26,Web,7368
12463,4103,Added a transaction,2024-08-23,Web,3755
12464,4108,Created a group,2024-09-08,Web,2167
12465,491,Joined a group,2024-09-19,Web,6551
12466,1045,Joined a group,2024-09-18,Web,1436
12467,1083,Joined a group,2024-03-01,Web,4807
12468,1607,Joined a group,2024-04-19,Web,5873
12469,1781,Joined a group,2024-01-05,Web,5416
12470,3746,Added a transaction,2024-02-11,Web,915
12471,4655,Created a group,2024-02-08,Web,7957
12472,1490,Created a group,2024-03-07,Web,1232
12473,3954,Created a group,2024-04-23,Web,1706
12474,1900,Joined a group,2024-05-11,Web,7419
12475,1005,Added a transaction,2024-01-18,Web,2708
12476,1866,Created a group,2024-01-28,Web,7028
12477,1314,Added a transaction,2024-01-21,Web,358
12478,4274,Added a transaction,2024-06-29,Web,4179
12479,418,Joined a group,2024-05-02,Web,4152
12480,2255,Added a transaction,2024-10-25,Web,4506
12481,1453,Created a group,2024-05-29,Web,5055
12482,2674,Created a group,2024-01-23,Web,1822
12483,3607,Joined a group,2024-09-28,Web,4485
12484,1197,Joined a group,2024-03-21,Web,135
12485,35,Created a group,2024-09-11,Web,6853
12486,1407,Joined a group,2024-11-24,Web,6260
12487,3522,Created a group,2024-04-29,Web,900
12488,4209,Created a group,2024-05-21,Web,3530
12489,1689,Joined a group,2024-11-12,Web,1324
12490,3060,Joined a group,2024-11-26,Web,4422
12491,2117,Added a transaction,2024-04-11,Web,4397
12492,3457,Created a group,2024-08-29,Web,2862
12493,3129,Joined a group,2024-01-24,Web,1208
12494,1122,Added a transaction,2024-04-12,Web,152
12495,547,Added a transaction,2024-03-17,Web,787
12496,290,Created a group,2024-04-17,Web,3829
12497,2940,Joined a group,2024-03-20,Web,6118
12498,758,Joined a group,2024-05-23,Web,2950
12499,4502,Created a group,2024-01-07,Web,2104
12500,2740,Joined a group,2024-09-03,Web,5767
12501,4407,Added a transaction,2024-01-20,Web,373
12502,3729,Joined a group,2024-02-14,Web,6801
12503,1962,Joined a group,2024-09-30,Web,2511
12504,769,Added a transaction,2024-01-05,Web,2614
12505,3489,Added a transaction,2024-08-26,Web,3192
12506,2585,Joined a group,2024-09-03,Web,4867
12507,508,Joined a group,2024-11-08,Web,1880
12508,4610,Joined a group,2024-01-02,Web,3130
12509,1748,Joined a group,2024-03-11,Web,772
12510,2257,Added a transaction,2024-06-30,Web,2408
12511,1548,Created a group,2024-12-05,Web,2876
12512,1315,Joined a group,2024-04-11,Web,7513
12513,606,Added a transaction,2024-11-10,Web,4759
12514,1618,Joined a group,2024-01-12,Web,937
12515,4638,Added a transaction,2024-07-21,Web,6012
12516,4894,Added a transaction,2024-09-02,Web,3059
12517,4573,Added a transaction,2024-10-12,Web,2584
12518,123,Joined a group,2024-09-09,Web,1507
12519,4827,Joined a group,2024-05-23,Web,790
12520,2573,Added a transaction,2024-06-25,Web,8491
12521,2212,Created a group,2024-10-19,Web,584
12522,627,Created a group,2024-03-02,Web,3975
12523,755,Created a group,2024-05-16,Web,6533
12524,879,Added a transaction,2024-05-11,Web,3656
12525,3586,Created a group,2024-07-15,Web,4437
12526,4406,Created a group,2024-07-14,Web,512
12527,1149,Joined a group,2024-10-09,Web,3271
12528,3297,Added a transaction,2024-03-05,Web,4223
12529,4393,Created a group,2024-12-08,Web,6952
12530,4984,Created a group,2024-11-02,Web,514
12531,2017,Joined a group,2024-11-14,Web,5988
12532,1253,Created a group,2024-03-06,Web,92
12533,3552,Added a transaction,2024-03-26,Web,4017
12534,1980,Joined a group,2024-10-16,Web,671
12535,1574,Created a group,2024-08-13,Web,2087
12536,3063,Added a transaction,2024-03-14,Web,3486
12537,1290,Added a transaction,2024-04-04,Web,4200
12538,4197,Joined a group,2024-06-11,Web,6661
12539,4786,Created a group,2024-01-08,Web,2643
12540,4102,Joined a group,2024-07-30,Web,848
12541,4433,Created a group,2024-08-27,Web,608
12542,4002,Created a group,2024-11-04,Web,6319
12543,572,Joined a group,2024-02-01,Web,1548
12544,2986,Created a group,2024-09-30,Web,5203
12545,536,Joined a group,2024-05-18,Web,3931
12546,3289,Joined a group,2024-01-17,Web,4460
12547,539,Created a group,2024-07-26,Web,2988
12548,196,Joined a group,2024-01-16,Web,413
12549,1483,Created a group,2024-11-26,Web,5555
12550,3675,Joined a group,2024-02-14,Web,1707
12551,2917,Created a group,2024-06-01,Web,482
12552,3798,Created a group,2024-10-11,Web,8064
12553,1479,Created a group,2024-12-15,Web,3406
12554,4911,Created a group,2024-07-15,Web,3747
12555,2057,Added a transaction,2024-11-27,Web,4072
12556,4147,Created a group,2024-06-07,Web,6776
12557,2090,Created a group,2024-07-24,Web,366
12558,268,Added a transaction,2024-11-20,Web,4200
12559,1358,Joined a group,2024-10-28,Web,4806
12560,3045,Joined a group,2024-10-12,Web,4765
12561,3660,Added a transaction,2024-02-27,Web,3859
12562,2661,Created a group,2024-04-21,Web,3189
12563,3913,Added a transaction,2024-07-06,Web,5809
12564,3960,Added a transaction,2024-02-08,Web,5073
12565,1481,Added a transaction,2024-10-01,Web,7201
12566,3798,Joined a group,2024-03-02,Web,3735
12567,2735,Added a transaction,2024-10-09,Web,6919
12568,770,Created a group,2024-04-25,Web,2265
12569,2229,Added a transaction,2024-12-15,Web,6778
12570,3768,Created a group,2024-10-06,Web,2782
12571,4403,Created a group,2024-04-28,Web,343
12572,3264,Joined a group,2024-06-17,Web,1911
12573,3503,Added a transaction,2024-09-02,Web,6894
12574,3147,Joined a group,2024-08-05,Web,4879
12575,4140,Added a transaction,2024-11-22,Web,5259
12576,1102,Created a group,2024-05-15,Web,7704
12577,3418,Added a transaction,2024-10-19,Web,2867
12578,2027,Joined a group,2024-12-27,Web,5368
12579,163,Added a transaction,2024-06-07,Web,4451
12580,3780,Created a group,2024-02-13,Web,4283
12581,1418,Joined a group,2024-05-08,Web,5569
12582,3139,Added a transaction,2024-11-29,Web,1369
12583,4846,Added a transaction,2024-11-07,Web,1918
12584,4310,Joined a group,2024-11-04,Web,3669
12585,465,Added a transaction,2024-03-10,Web,2699
12586,1968,Joined a group,2024-11-08,Web,3131
12587,1600,Added a transaction,2024-01-14,Web,5536
12588,2643,Created a group,2024-09-30,Web,921
12589,240,Added a transaction,2024-03-03,Web,2297
12590,2330,Created a group,2024-10-05,Web,3613
12591,3107,Joined a group,2024-12-22,Web,3443
12592,1751,Added a transaction,2024-07-18,Web,4510
12593,4939,Added a transaction,2024-03-12,Web,1453
12594,4042,Added a transaction,2024-11-12,Web,3939
12595,381,Created a group,2024-03-17,Web,1357
12596,1975,Created a group,2024-12-24,Web,2009
12597,249,Added a transaction,2024-02-25,Web,3070
12598,3767,Added a transaction,2024-12-16,Web,4667
12599,2362,Joined a group,2024-05-13,Web,2800
12600,1630,Joined a group,2024-12-09,Web,143
12601,1381,Created a group,2024-05-12,Web,2817
12602,3010,Joined a group,2024-09-08,Web,1707
12603,1613,Created a group,2024-02-11,Web,756
12604,1342,Joined a group,2024-07-04,Web,960
12605,3257,Joined a group,2024-02-14,Web,5222
12606,1187,Created a group,2024-10-31,Web,5961
12607,1351,Created a group,2024-06-18,Web,262
12608,1281,Joined a group,2024-05-31,Web,873
12609,4924,Created a group,2024-04-21,Web,5800
12610,376,Created a group,2024-08-14,Web,1471
12611,3087,Created a group,2024-02-23,Web,1634
12612,3204,Joined a group,2024-07-10,Web,3930
12613,1431,Joined a group,2024-01-02,Web,1827
12614,4271,Created a group,2024-09-01,Web,2517
12615,468,Created a group,2024-08-23,Web,5728
12616,837,Joined a group,2024-04-18,Web,1223
12617,3562,Joined a group,2024-09-01,Web,2808
12618,1660,Created a group,2024-11-29,Web,1072
12619,1344,Created a group,2024-08-25,Web,1552
12620,2412,Added a transaction,2024-08-14,Web,1881
12621,4084,Created a group,2024-02-20,Web,3012
12622,4542,Added a transaction,2024-11-26,Web,6232
12623,1647,Joined a group,2024-03-18,Web,4359
12624,561,Added a transaction,2024-06-11,Web,3652
12625,702,Created a group,2024-07-19,Web,1231
12626,1198,Added a transaction,2024-02-01,Web,5637
12627,3597,Added a transaction,2024-07-07,Web,6762
12628,212,Added a transaction,2024-02-07,Web,5785
12629,1970,Added a transaction,2024-09-28,Web,6378
12630,1846,Joined a group,2024-10-21,Web,3910
12631,1921,Created a group,2024-09-03,Web,292
12632,231,Created a group,2024-08-05,Web,3200
12633,1976,Joined a group,2024-10-07,Web,6033
12634,1220,Added a transaction,2024-04-15,Web,5125
12635,595,Added a transaction,2024-05-20,Web,4956
12636,930,Joined a group,2024-11-11,Web,5591
12637,3706,Joined a group,2024-12-23,Web,4772
12638,2584,Joined a group,2024-07-29,Web,7985
12639,3065,Added a transaction,2024-05-06,Web,8341
12640,2281,Added a transaction,2024-02-13,Web,1165
12641,2785,Added a transaction,2024-03-25,Web,766
12642,340,Joined a group,2024-12-04,Web,751
12643,1099,Created a group,2024-02-26,Web,721
12644,2715,Added a transaction,2024-10-28,Web,1594
12645,2473,Joined a group,2024-04-09,Web,5374
12646,3097,Created a group,2024-04-24,Web,2911
12647,1319,Joined a group,2024-09-18,Web,6170
12648,4837,Joined a group,2024-06-05,Web,6234
12649,85,Joined a group,2024-03-05,Web,3972
12650,4599,Created a group,2024-08-02,Web,4404
12651,3042,Created a group,2024-06-19,Web,7765
12652,1134,Added a transaction,2024-11-01,Web,4704
12653,3962,Created a group,2024-03-19,Web,157
12654,2603,Added a transaction,2024-08-13,Web,1280
12655,636,Created a group,2024-08-16,Web,5409
12656,2620,Created a group,2024-10-28,Web,317
12657,459,Created a group,2024-09-16,Web,8700
12658,750,Added a transaction,2024-01-07,Web,8306
12659,463,Added a transaction,2024-05-20,Web,2605
12660,1849,Joined a group,2024-10-07,Web,4732
12661,1739,Joined a group,2024-11-03,Web,1856
12662,4765,Created a group,2024-01-23,Web,3412
12663,3687,Joined a group,2024-10-21,Web,2580
12664,18,Added a transaction,2024-05-18,Web,5244
12665,3648,Joined a group,2024-12-05,Web,4846
12666,2072,Joined a group,2024-05-09,Web,2637
12667,1125,Created a group,2024-03-25,Web,352
12668,3182,Joined a group,2024-11-03,Web,78
12669,497,Created a group,2024-03-07,Web,7973
12670,341,Joined a group,2024-10-17,Web,4489
12671,3631,Joined a group,2024-11-21,Web,4141
12672,221,Added a transaction,2024-12-25,Web,573
12673,769,Joined a group,2024-07-09,Web,5859
12674,3638,Created a group,2024-08-31,Web,7632
12675,2206,Joined a group,2024-07-26,Web,5618
12676,3169,Joined a group,2024-07-14,Web,3465
12677,3893,Joined a group,2024-01-05,Web,5221
12678,4093,Created a group,2024-09-23,Web,5091
12679,491,Created a group,2024-08-29,Web,4513
12680,3752,Created a group,2024-01-21,Web,7591
12681,4701,Added a transaction,2024-12-21,Web,1041
12682,4378,Created a group,2024-04-06,Web,3218
12683,280,Added a transaction,2024-05-26,Web,3568
12684,3899,Joined a group,2024-05-01,Web,3619
12685,1812,Joined a group,2024-07-20,Web,2833
12686,2040,Added a transaction,2024-01-18,Web,4743
12687,67,Created a group,2024-02-18,Web,2077
12688,659,Added a transaction,2024-06-04,Web,3380
12689,4037,Joined a group,2024-03-02,Web,3774
12690,477,Joined a group,2024-08-12,Web,7394
12691,4898,Created a group,2024-04-07,Web,1046
12692,871,Joined a group,2024-05-16,Web,6742
12693,2704,Joined a group,2024-07-26,Web,5685
12694,2849,Added a transaction,2024-03-18,Web,368
12695,4896,Created a group,2024-05-02,Web,2257
12696,4357,Created a group,2024-05-31,Web,4668
12697,34,Joined a group,2024-02-17,Web,6140
12698,4240,Joined a group,2024-01-04,Web,5044
12699,4361,Created a group,2024-05-13,Web,1715
12700,1508,Created a group,2024-03-19,Web,5965
12701,4175,Created a group,2024-04-07,Web,6097
12702,3337,Joined a group,2024-12-09,Web,2214
12703,2434,Joined a group,2024-06-10,Web,4646
12704,1814,Created a group,2024-02-06,Web,5734
12705,1224,Created a group,2024-09-02,Web,1591
12706,4516,Joined a group,2024-12-19,Web,4917
12707,2623,Added a transaction,2024-04-16,Web,2267
12708,4012,Joined a group,2024-02-07,Web,4294
12709,3742,Joined a group,2024-11-04,Web,4180
12710,1291,Joined a group,2024-04-29,Web,4675
12711,4643,Added a transaction,2024-06-03,Web,3925
12712,4079,Joined a group,2024-04-23,Web,6372
12713,1489,Joined a group,2024-03-13,Web,1735
12714,4803,Added a transaction,2024-06-14,Web,2693
12715,4059,Joined a group,2024-12-27,Web,2483
12716,779,Joined a group,2024-11-14,Web,407
12717,831,Added a transaction,2024-03-07,Web,7849
12718,4419,Added a transaction,2024-11-01,Web,376
12719,4114,Joined a group,2024-05-19,Web,2815
12720,2238,Created a group,2024-09-04,Web,5083
12721,3301,Added a transaction,2024-11-12,Web,1907
12722,1745,Joined a group,2024-09-26,Web,1231
12723,3116,Joined a group,2024-09-28,Web,2723
12724,167,Added a transaction,2024-10-01,Web,3047
12725,1323,Added a transaction,2024-11-02,Web,4187
12726,1161,Joined a group,2024-06-12,Web,3701
12727,1935,Created a group,2024-10-18,Web,4933
12728,1255,Created a group,2024-10-22,Web,2933
12729,871,Joined a group,2024-06-18,Web,1606
12730,4751,Created a group,2024-09-10,Web,6031
12731,2561,Joined a group,2024-02-22,Web,1732
12732,3148,Joined a group,2024-04-22,Web,567
12733,1137,Added a transaction,2024-02-19,Web,1743
